2011257178-1,KRALINGEN,8,NULL,NULL
2011257181-1,SPIJKENISSE,8,NULL,NULL
2011257199-1,ALBRANDSWAARD,8,NULL,NULL
2011257227-1,BINNENROTTE/OUDE HAVEN,8,NULL,NULL
2011257255-1,SCHIEBROEK/HILLEGERSBERG,8,NULL,NULL
2011257258-1,GOEREE-OVERFLAKKEE,8,NULL,NULL
2011257261-1,NW WESTEN/MIDDELLAND,8,NULL,NULL
2011257278-1,BEVERWAARD/LOMBARDIJEN/GRIJS,8,NULL,NULL
2011257329-1,VLAARDINGEN,8,NULL,NULL
2011257347-1,SCHIEDAM,8,NULL,NULL
2011257357-1,BLOEMHOF/HILLESLUIS/VREEWIJK,4,ZHONGYU,GRIJS
2011257363-1,BEVERWAARD/LOMBARDIJEN/GRIJS,8,NULL,NULL
2011257423-1,CROOSWIJK,8,NULL,NULL
2011257431-1,HOOGVLIET/PERNIS,8,NULL,NULL
2011257448-1,MAASHAVEN,8,NULL,NULL
2011257494-1,VLAARDINGEN,8,NULL,NULL
2011257553-1,HELLEVOETSLUIS,5,NULL,NULL
2011257889-1,ALEXANDER ZUID,8,NULL,NULL
2011257943-1,MARCONIPLEIN,8,NULL,NULL
2011257985-1,SCHEEPVAARTKWARTIER/COOL,8,NULL,NULL
2011258059-1,MAASSLUIS,8,NULL,NULL
2011258066-1,CAPELLE,8,NULL,NULL
2011258247-1,ALEXANDER NOORD,8,NULL,NULL
2011258332-1,LANSINGERLAND,8,NULL,NULL
2011258413-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,8,NULL,NULL
2011258465-1,ALEXANDER ZUID,8,NULL,NULL
2011258552-1,CAPELLE,8,NULL,NULL
2011258556-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,8,BERINI,ROOD
2011258599-1,NW WESTEN/MIDDELLAND,8,NULL,NULL
2011258636-1,SCHIEBROEK/HILLEGERSBERG,8,NULL,NULL
2011258695-1,WALENBURGERWEG/OUDE NOORDEN,8,PIAGGIO,BLAUW
2011258711-1,VLAARDINGEN,8,YAMAHA,GRIJS
2011258718-1,CAPELLE,8,NULL,NULL
2011259053-1,GOEREE-OVERFLAKKEE,8,NULL,NULL
2011259060-2,HELLEVOETSLUIS,8,TOMOS,ONBEKEND
2011259061-1,VLAARDINGEN,8,NULL,NULL
2011259071-1,CAPELLE,8,NULL,NULL
2011259079-1,CAPELLE,8,PIAGGIO,BLAUW
2011259107-1,MAASSLUIS,8,NULL,NULL
2011259140-1,HOOGVLIET/PERNIS,8,NULL,NULL
2011259145-1,SPIJKENISSE,8,NULL,NULL
2011259280-1,WALENBURGERWEG/OUDE NOORDEN,8,PIAGGIO,ONBEKEND
2011259327-1,WALENBURGERWEG/OUDE NOORDEN,8,NULL,NULL
2011259329-1,HELLEVOETSLUIS,8,NULL,NULL
2011259331-1,STAD,7,NULL,NULL
2011259333-1,ALEXANDER ZUID,8,NULL,NULL
2011259339-1,HELLEVOETSLUIS,8,NULL,NULL
2011259340-1,BEVERWAARD/LOMBARDIJEN/GRIJS,8,NULL,NULL
2011259347-1,NW WESTEN/MIDDELLAND,8,NULL,NULL
2011259351-1,BINNENROTTE/OUDE HAVEN,8,NULL,NULL
2011259368-1,SCHIEBROEK/HILLEGERSBERG,8,NULL,NULL
2011259452-1,ROZENBURG,8,NULL,NULL
2011259553-1,NW WESTEN/MIDDELLAND,8,NULL,NULL
2011259556-1,ALEXANDER ZUID,8,NULL,NULL
2011259559-1,ALEXANDER NOORD,8,NULL,NULL
2011259621-1,CAPELLE,8,PIAGGIO,BEIGE
2011259641-1,KRALINGEN,8,NULL,NULL
2011259648-1,ALEXANDER NOORD,8,NULL,NULL
2011259657-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,8,NULL,NULL
2011259669-1,STAD,1,HYOSUNG,ZWART
2011259771-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,8,TOMOS,ONBEKEND
2011259803-1,ALEXANDER NOORD,8,NULL,NULL
2011260100-1,SPIJKENISSE,8,NULL,NULL
2011260123-1,MAASHAVEN,8,NULL,NULL
2011260124-1,KRALINGEN,8,ONBEKEND,MEERKLEURIG
2011260125-1,LANSINGERLAND,8,NULL,NULL
2011260137-1,KRALINGEN,8,NULL,NULL
2011260157-1,SPIJKENISSE,8,TOMOS,ZWART
2011260164-1,ALEXANDER ZUID,8,NULL,NULL
2011260166-1,ALBRANDSWAARD,9,NULL,NULL
2011260169-1,BEVERWAARD/LOMBARDIJEN/GRIJS,8,NULL,NULL
2011260183-1,WALENBURGERWEG/OUDE NOORDEN,8,NULL,NULL
2011260330-1,MAASHAVEN,8,NULL,NULL
2011260340-1,RIDDERKERK,8,NULL,NULL
2011260350-1,BARENDRECHT,8,NULL,NULL
2011260351-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,8,NULL,NULL
2011260359-1,KRALINGEN,8,NULL,NULL
2011260360-1,GOEREE-OVERFLAKKEE,8,NULL,NULL
2011260366-1,SCHEEPVAARTKWARTIER/COOL,8,NULL,NULL
2011260404-1,HOEK VAN HOLLAND,8,PIAGGIO,WIT
2011260566-1,SCHIEDAM,9,NULL,NULL
2011260650-1,HELLEVOETSLUIS,8,GILERA,ZWART
2011260670-1,SPIJKENISSE,8,NULL,NULL
2011260672-1,BINNENROTTE/OUDE HAVEN,8,NULL,NULL
2011260690-1,ALEXANDER ZUID,8,NULL,NULL
2011260702-1,STAD,8,NULL,NULL
2011260709-1,OUDE WESTEN,8,NULL,NULL
2011260715-1,KRALINGEN,9,NULL,NULL
2011260721-1,SCHEEPVAARTKWARTIER/COOL,8,NULL,NULL
2011260726-1,STAD,8,NULL,NULL
2011260731-1,HOOGVLIET/PERNIS,9,NULL,NULL
2011260733-1,SCHIEBROEK/HILLEGERSBERG,8,NULL,NULL
2011260772-1,VLAARDINGEN,9,NULL,NULL
2011260773-1,NW WESTEN/MIDDELLAND,8,NULL,NULL
2011260782-1,SCHIEBROEK/HILLEGERSBERG,8,NULL,NULL
2011260798-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,9,NULL,NULL
2011260806-1,MARCONIPLEIN,8,NULL,NULL
2011260841-1,WALENBURGERWEG/OUDE NOORDEN,9,BAOTIAN,ONBEKEND
2011260877-1,BLOEMHOF/HILLESLUIS/VREEWIJK,8,NULL,NULL
2011261178-1,NW WESTEN/MIDDELLAND,9,NULL,NULL
2011261451-1,CAPELLE,9,PIAGGIO,BLAUW
2011261473-1,NW WESTEN/MIDDELLAND,9,NULL,NULL
2011261479-1,STAD,8,NULL,NULL
2011261482-1,KRALINGEN,8,NULL,NULL
2011261526-1,CAPELLE,8,NULL,NULL
2011261550-1,VLAARDINGEN,8,NULL,NULL
2011261563-1,HELLEVOETSLUIS,9,NULL,NULL
2011261564-1,VLAARDINGEN,9,NULL,NULL
2011261609-1,BARENDRECHT,8,NULL,NULL
2011261695-1,VLAARDINGEN,9,NULL,NULL
2011261699-1,MARCONIPLEIN,9,BAOTIAN,GRIJS
2011261743-1,ALEXANDER ZUID,8,NULL,NULL
2011261761-1,SCHIEDAM,8,TOMOS,ZWART
2011261831-1,LANSINGERLAND,9,NULL,NULL
2011261840-1,ALEXANDER ZUID,9,NULL,NULL
2011261857-1,OUDE WESTEN,8,NULL,NULL
2011261893-1,RIDDERKERK,9,NULL,NULL
2011261895-1,SCHIEDAM,8,NULL,NULL
2011261991-1,LANSINGERLAND,9,NULL,NULL
2011262002-1,MAASHAVEN,8,NULL,NULL
2011262017-1,BARENDRECHT,8,NULL,NULL
2011262067-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,9,NULL,NULL
2011262102-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,9,NULL,NULL
2011262583-1,BARENDRECHT,9,PIAGGIO,ZWART
2011262651-1,ALEXANDER ZUID,9,NULL,NULL
2011262653-1,VLAARDINGEN,9,PIAGGIO,ONBEKEND
2011262701-1,STAD,9,VOM,ONBEKEND
2011262723-1,ALEXANDER NOORD,7,TOMOS,ONBEKEND
2011262857-1,LANSINGERLAND,9,BATAVUS,BLAUW
2011262951-1,KRALINGEN,9,GAZELLE,PAARS
2011262963-1,KRIMPEN,9,UNION,WIT
2011262987-1,VLAARDINGEN,9,KOGA MIYATA,ONBEKEND
2011263032-1,HOOGVLIET/PERNIS,9,GERMAAN,BLAUW
2011263036-1,MARCONIPLEIN,9,PIAGGIO,ORANJE
2011263534-1,ALBRANDSWAARD,9,GAZELLE,BLAUW
2011263746-1,HOOGVLIET/PERNIS,9,BAOTIAN,GRIJS
2011263791-1,BINNENROTTE/OUDE HAVEN,9,ONBEKEND,ZWART
2011263856-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,9,GAZELLE,ONBEKEND
2011263859-1,BLOEMHOF/HILLESLUIS/VREEWIJK,9,CITY STAR,GRIJS
2011263944-1,VLAARDINGEN,9,MERIDA,GRIJS
2011263947-1,STAD,9,GAZELLE,ONBEKEND
2011264367-1,VLAARDINGEN,9,GAZELLE,GRIJS
2011264390-1,HOEK VAN HOLLAND,9,PIAGGIO,MEERKLEURIG
2011264407-1,HOOGVLIET/PERNIS,9,BATAVUS,GRIJS
2011264416-1,STAD,9,UNION,GRIJS
2011264670-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,9,GAZELLE,BLAUW
2011264671-1,NW WESTEN/MIDDELLAND,9,KYMCO,ONBEKEND
2011264735-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,9,BATAVUS,ROZE
2011264879-1,SCHIEDAM,9,GAZELLE,ZILVERKLEURIG
2011264922-1,STAD,9,GAZELLE,ROOD
2011264982-1,ALEXANDER ZUID,9,BATAVUS,BRUIN
2011265008-1,MAASHAVEN,9,GIANT,WIT
2011265255-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,8,MONTEGO,MEERKLEURIG
2011265304-1,BRIELLE/WESTVOORNE,9,AGM,ONBEKEND
2011265318-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,9,PEUGEOT,ONBEKEND
2011265530-1,ALEXANDER NOORD,9,PIAGGIO,ROOD
2011265551-1,ALEXANDER ZUID,9,ONBEKEND,MEERKLEURIG
2011265662-1,MARCONIPLEIN,9,ONBEKEND,ZWART
2011265677-1,VLAARDINGEN,9,GAZELLE,PAARS
2011265817-1,RIDDERKERK,9,GAZELLE,ZILVERKLEURIG
2011265830-1,BRIELLE/WESTVOORNE,9,BATAVUS,ROZE
2011265888-1,BEVERWAARD/LOMBARDIJEN/GRIJS,9,SYM,WIT
2011265892-1,SCHIEBROEK/HILLEGERSBERG,9,GAZELLE,BLAUW
2011265923-1,SCHIEBROEK/HILLEGERSBERG,9,GILERA,MEERKLEURIG
2011265983-1,MAASHAVEN,9,GAZELLE,GRIJS
2011265993-1,ALEXANDER NOORD,9,GAZELLE,BLAUW
2011265995-1,SCHEEPVAARTKWARTIER/COOL,9,GAZELLE,BLAUW
2011265997-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,3,MONTEGO,ZWART
2011266041-1,OUDE WESTEN,8,SPRINTER,BLAUW
2011266060-1,KRALINGEN,9,ONBEKEND,0
2011266278-1,MARCONIPLEIN,6,ALTEC,PAARS
2011266288-1,BLOEMHOF/HILLESLUIS/VREEWIJK,9,GIANT,ONBEKEND
2011266298-1,MAASHAVEN,1,GAZELLE,ONBEKEND
2011266323-1,LANSINGERLAND,9,GIANT,GRIJS
2011266334-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,9,PUCH,WIT
2011266395-1,HOOGVLIET/PERNIS,9,SPARTA,ONBEKEND
2011266408-1,GOEREE-OVERFLAKKEE,9,ONBEKEND,BLAUW
2011266441-1,CAPELLE,9,GAZELLE,BLAUW
2011266485-1,MAASSLUIS,9,GAZELLE,ONBEKEND
2011266490-1,SCHIEDAM,8,BATAVUS,ONBEKEND
2011266520-1,SPIJKENISSE,9,BATAVUS,BLAUW
2011266526-1,ALEXANDER NOORD,9,ZNEN,ZWART
2011266596-1,SPIJKENISSE,9,BAOTIAN,ZWART
2011266614-1,LANSINGERLAND,9,BATAVUS,BRUIN
2011266679-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,3,SPARTA,BLAUW
2011266701-1,MAASHAVEN,9,SPARTA,MEERKLEURIG
2011266708-1,MARCONIPLEIN,12,HYOSUNG,MEERKLEURIG
2011266747-1,HOEK VAN HOLLAND,9,PIAGGIO,BLAUW
2011266772-1,MARCONIPLEIN,9,PEUGEOT,MEERKLEURIG
2011266778-1,MAASSLUIS,9,GAZELLE,BLAUW
2011266877-1,SCHIEDAM,9,GILERA,ZWART
2011266925-1,NW WESTEN/MIDDELLAND,9,GAZELLE,ONBEKEND
2011267181-1,CROOSWIJK,9,PIAGGIO,WIT
2011267497-1,RIDDERKERK,9,GAZELLE,BLAUW
2011267536-1,KRALINGEN,9,OPOE,ZWART
2011267564-1,CAPELLE,9,GAZELLE,GRIJS
2011267582-1,OUDE WESTEN,9,GAZELLE,ONBEKEND
2011267622-1,SCHIEBROEK/HILLEGERSBERG,9,GAZELLE,MEERKLEURIG
2011267635-1,VLAARDINGEN,9,PUCH,ROOD
2011267705-1,ALBRANDSWAARD,9,KOGA MIYATA,MEERKLEURIG
2011267706-1,LANSINGERLAND,9,GAZELLE,ZILVERKLEURIG
2011267716-1,SCHIEBROEK/HILLEGERSBERG,9,TOEVOEGEN,ZWART
2011267718-1,ALBRANDSWAARD,9,GAZELLE,GRIJS
2011267776-15,CROOSWIJK,8,TGB,BLAUW
2011267866-1,MARCONIPLEIN,8,GIANT,ZWART
2011267906-1,ALEXANDER NOORD,8,PUCH,ZWART
2011267916-1,SPIJKENISSE,9,BATAVUS,ONBEKEND
2011267957-1,ALEXANDER ZUID,9,OMA,ZWART
2011268005-1,ALEXANDER ZUID,9,GAZELLE,GRIJS
2011268010-1,VLAARDINGEN,8,GAZELLE,GRIJS
2011268027-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,9,GIANT,BLAUW
2011268043-1,SCHIEBROEK/HILLEGERSBERG,9,KRONAN,ZWART
2011268093-1,BINNENROTTE/OUDE HAVEN,9,KOGA MIYATA,ONBEKEND
2011268154-1,SCHEEPVAARTKWARTIER/COOL,9,BATAVUS,ROOD
2011268181-1,SPIJKENISSE,9,MONTEGO,BLAUW
2011268184-1,WALENBURGERWEG/OUDE NOORDEN,9,GILERA,MEERKLEURIG
2011268192-1,LANSINGERLAND,9,GAZELLE,BRONSKLEURIG
2011268197-1,SPIJKENISSE,8,GAZELLE,GRIJS
2011268235-1,BEVERWAARD/LOMBARDIJEN/GRIJS,8,KAPTEIN,GROEN
2011268264-1,NW WESTEN/MIDDELLAND,9,GIANT,ONBEKEND
2011268275-1,HOOGVLIET/PERNIS,9,TREK,MEERKLEURIG
2011268288-1,KRALINGEN,9,GAZELLE,CREME
2011268295-1,ALEXANDER ZUID,9,GAZELLE,GRIJS
2011268352-1,BARENDRECHT,9,RALEIGH,ZWART
2011268391-1,WALENBURGERWEG/OUDE NOORDEN,9,UNION,WIT
2011268445-1,WALENBURGERWEG/OUDE NOORDEN,9,BATAVUS,ONBEKEND
2011268456-1,BINNENROTTE/OUDE HAVEN,9,KRONAN,GEEL
2011268457-1,NW WESTEN/MIDDELLAND,9,SPARTA,BLAUW
2011268523-1,BINNENROTTE/OUDE HAVEN,9,DAHON,ZWART
2011268707-1,BARENDRECHT,9,UNION,ZWART
2011268736-1,WALENBURGERWEG/OUDE NOORDEN,8,BATAVUS,BLAUW
2011268743-1,MARCONIPLEIN,9,LIMIT CLASSIC,ZWART
2011268778-1,GOEREE-OVERFLAKKEE,9,ONBEKEND,ZWART
2011268784-1,WALENBURGERWEG/OUDE NOORDEN,9,PEUGEOT,BLAUW
2011268786-1,MAASHAVEN,9,MONTEGO,ZWART
2011268792-1,STAD,9,GIANT,BLAUW
2011268800-1,VLAARDINGEN,9,ONBEKEND,PAARS
2011268825-1,BARENDRECHT,9,GAZELLE,ONBEKEND
2011268879-1,SPIJKENISSE,9,ONBEKEND,ONBEKEND
2011268881-1,RIDDERKERK,9,BATAVUS,BLAUW
2011268883-1,MAASHAVEN,9,GAZELLE,ZILVERKLEURIG
2011268891-1,SPIJKENISSE,9,GAZELLE,BLAUW
2011268902-1,VLAARDINGEN,9,ONBEKEND,ZWART
2011268917-1,BLOEMHOF/HILLESLUIS/VREEWIJK,9,GAZELLE,ZWART
2011268928-1,SPIJKENISSE,9,BATAVUS,ZWART
2011268938-1,SCHIEDAM,9,BATAVUS,ONBEKEND
2011268955-1,SPIJKENISSE,9,ALTRA,PAARS
2011268957-1,WALENBURGERWEG/OUDE NOORDEN,9,KYMCO,ZWART
2011269027-1,HOOGVLIET/PERNIS,9,RALEIGH,GRIJS
2011269049-1,KRALINGEN,9,ONBEKEND,ORANJE
2011269054-1,ALEXANDER ZUID,8,TARGET,GRIJS
2011269059-1,WALENBURGERWEG/OUDE NOORDEN,8,HEMA,GRIJS
2011269061-1,KRALINGEN,9,ONBEKEND,GROEN
2011269063-1,RIDDERKERK,5,MERDINA,BLAUW
2011269099-1,SCHIEDAM,9,BATAVUS,GRIJS
2011269105-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,9,GAZELLE,GRIJS
2011269111-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,9,MERCURE,CHROOMKLEURIG
2011269115-1,MAASHAVEN,9,GAZELLE,ZWART
2011269150-1,KRALINGEN,9,MONTEGO,BLAUW
2011269166-1,BEVERWAARD/LOMBARDIJEN/GRIJS,9,GIANT,BRONSKLEURIG
2011269190-1,CAPELLE,9,GAZELLE,GRIJS
2011269196-1,SCHIEDAM,9,GAZELLE,GRIJS
2011269204-1,ALEXANDER ZUID,8,LIMIT,ZWART
2011269261-1,HELLEVOETSLUIS,9,GAZELLE,GROEN
2011269285-1,ALEXANDER NOORD,9,CORTINA,ZWART
2011269307-1,MAASHAVEN,9,GAZELLE,MEERKLEURIG
2011269331-1,CROOSWIJK,9,GIANT,GRIJS
2011269405-1,NW WESTEN/MIDDELLAND,9,BATAVUS,PAARS
2011269410-1,HELLEVOETSLUIS,9,GIANT,ONBEKEND
2011269429-1,VLAARDINGEN,9,GAZELLE,ROOD
2011269450-1,KRALINGEN,9,GAZELLE,BLAUW
2011269540-1,OVERSCHIE,9,MERDINA,GRIJS
2011269566-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,9,MONTEGO,MEERKLEURIG
2011269600-1,OVERSCHIE,9,GILERA,ROOD
2011269624-1,WALENBURGERWEG/OUDE NOORDEN,8,POINTER,0
2011269627-1,CROOSWIJK,9,ONBEKEND,GRIJS
2011269662-1,BEVERWAARD/LOMBARDIJEN/GRIJS,9,GAZELLE,MEERKLEURIG
2011270131-1,ALEXANDER ZUID,9,PEUGEOT,GEEL
2011270159-1,ALEXANDER ZUID,9,GAZELLE,WIT
2011270175-1,ALBRANDSWAARD,9,MONTEGO,ROZE
2011270191-1,ALEXANDER ZUID,9,GAZELLE,MEERKLEURIG
2011270202-1,BRIELLE/WESTVOORNE,9,GIANT,ZILVERKLEURIG
2011270404-1,SCHIEBROEK/HILLEGERSBERG,9,PIAGGIO,ONBEKEND
2011270442-1,SCHIEBROEK/HILLEGERSBERG,8,SPARTA,ONBEKEND
2011270448-1,BARENDRECHT,8,GIANT,MEERKLEURIG
2011270457-1,SCHIEBROEK/HILLEGERSBERG,8,UNION,BLAUW
2011270463-1,ALBRANDSWAARD,9,GAZELLE,ZILVERKLEURIG
2011270503-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,9,LIMIT CLASSIC,ZWART
2011270522-1,MARCONIPLEIN,9,ONBEKEND,MEERKLEURIG
2011270624-1,KRALINGEN,9,GAZELLE,GRIJS
2011270832-1,LANSINGERLAND,9,CUMBERLAND,0
2011271058-1,KRALINGEN,9,GIANT,MEERKLEURIG
2011271073-1,ALEXANDER ZUID,9,GIANT,GRIJS
2011271088-1,GOEREE-OVERFLAKKEE,9,GIANT,ZWART
2011271094-1,LANSINGERLAND,9,GAZELLE,PAARS
2011271145-1,VLAARDINGEN,9,GAZELLE,BLAUW
2011271174-1,MAASHAVEN,9,ONBEKEND,ZWART
2011271190-1,WALENBURGERWEG/OUDE NOORDEN,9,GAZELLE,GROEN
2011271233-1,ALEXANDER ZUID,9,PIAGGIO,WIT
2011271318-1,BINNENROTTE/OUDE HAVEN,9,GIANT,0
2011271344-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,9,LIMIT,ZWART
2011271384-1,SCHEEPVAARTKWARTIER/COOL,9,APRILIA,GRIJS
2011271411-1,CAPELLE,9,ONBEKEND,ZWART
2011271454-1,VLAARDINGEN,9,BATAVUS,ORANJE
2011271462-1,CROOSWIJK,9,GILERA,ZWART
2011271464-1,KRALINGEN,9,PUCH,WIT
2011271474-1,BLOEMHOF/HILLESLUIS/VREEWIJK,9,BATAVUS,GOUDKLEURIG
2011271484-1,CAPELLE,9,GAZELLE,ONBEKEND
2011271621-1,ALBRANDSWAARD,9,GAZELLE,ZWART
2011271625-1,ALBRANDSWAARD,9,GAZELLE,ZWART
2011271665-1,ROZENBURG,9,PEUGEOT,ROOD
2011271668-1,SCHIEDAM,9,PIAGGIO,ZWART
2011271733-1,MAASSLUIS,9,ONBEKEND,PAARS
2011271744-1,MAASSLUIS,8,ONBEKEND,CREME
2011271745-1,MAASHAVEN,9,KYMCO,WIT
2011271763-1,SCHIEDAM,9,BATAVUS,ONBEKEND
2011271798-1,SCHIEDAM,9,PIAGGIO,WIT
2011271829-1,CAPELLE,9,GAZELLE,BLAUW
2011271841-1,VLAARDINGEN,8,GAZELLE,GROEN
2011271851-1,SCHIEDAM,9,GIANT,ONBEKEND
2011271893-1,RIDDERKERK,9,GAZELLE,PAARS
2011272026-1,CAPELLE,9,LIMIT,ZWART
2011272062-1,SCHIEDAM,9,FOSTI,ONBEKEND
2011272108-1,LANSINGERLAND,9,GAZELLE,ZWART
2011272111-1,MAASSLUIS,9,MERIDA,ZILVERKLEURIG
2011272156-1,ALEXANDER ZUID,9,GIANT,ZILVERKLEURIG
2011272164-1,ALEXANDER ZUID,9,GAZELLE,ONBEKEND
2011272173-1,MAASSLUIS,9,BATAVUS,ONBEKEND
2011272207-1,LANSINGERLAND,9,MULTICYCLE,ZILVERKLEURIG
2011272240-1,VLAARDINGEN,8,ALTEC,GRIJS
2011272264-1,WALENBURGERWEG/OUDE NOORDEN,9,BATAVUS,GROEN
2011272298-1,CAPELLE,9,GAZELLE,BLAUW
2011272304-1,VLAARDINGEN,9,ONBEKEND,GEEL
2011272307-1,MAASSLUIS,9,PIAGGIO,ZWART
2011272356-1,BARENDRECHT,9,BATAVUS,ZWART
2011272358-1,SCHEEPVAARTKWARTIER/COOL,9,GAZELLE,WIT
2011272359-1,HOEK VAN HOLLAND,9,GAZELLE,BLAUW
2011272362-1,WALENBURGERWEG/OUDE NOORDEN,9,UNION,BLAUW
2011272364-1,WALENBURGERWEG/OUDE NOORDEN,9,BIANCHI,GROEN
2011272366-1,WALENBURGERWEG/OUDE NOORDEN,9,BATAVUS,GRIJS
2011272372-1,SCHIEBROEK/HILLEGERSBERG,9,TREK,WIT
2011272381-1,WALENBURGERWEG/OUDE NOORDEN,9,PUCH,ZWART
2011272411-1,VLAARDINGEN,9,MAXWELL,BLAUW
2011272431-1,ALBRANDSWAARD,9,GAZELLE,GROEN
2011272485-1,ALBRANDSWAARD,9,GAZELLE,MEERKLEURIG
2011272489-1,WALENBURGERWEG/OUDE NOORDEN,9,PUCH,BLAUW
2011272496-1,SCHIEDAM,9,GAZELLE,BLAUW
2011272509-1,ALBRANDSWAARD,9,GAZELLE,ONBEKEND
2011272513-1,HOOGVLIET/PERNIS,9,GAZELLE,BLAUW
2011272516-1,STAD,9,KOGA MIYATA,ONBEKEND
2011272520-1,HOOGVLIET/PERNIS,9,GAZELLE,MEERKLEURIG
2011272535-1,SCHIEBROEK/HILLEGERSBERG,9,PUCH,ZWART
2011272559-1,SCHIEDAM,9,GIANT,BRONSKLEURIG
2011272741-1,WALENBURGERWEG/OUDE NOORDEN,9,SPARTA,ZWART
2011272768-1,HOOGVLIET/PERNIS,9,PIAGGIO,CREME
2011272794-1,WALENBURGERWEG/OUDE NOORDEN,9,BSP,GRIJS
2011272810-1,VLAARDINGEN,9,CUMBERLAND,MEERKLEURIG
2011272829-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,9,BATAVUS,GRIJS
2011272867-1,ALEXANDER ZUID,9,PIAGGIO,ZWART
2011272885-1,BLOEMHOF/HILLESLUIS/VREEWIJK,8,GAZELLE,BLAUW
2011272901-1,STAD,9,TREK,MEERKLEURIG
2011272902-1,KRALINGEN,9,ONBEKEND,ZWART
2011272904-1,MAASSLUIS,9,PIAGGIO,ZWART
2011272905-1,VLAARDINGEN,9,BATAVUS,ZILVERKLEURIG
2011272907-1,STAD,9,GAZELLE,ONBEKEND
2011273011-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,9,GAZELLE,BLAUW
2011273063-1,ALEXANDER NOORD,9,ONBEKEND,ZWART
2011273156-1,KRIMPEN,9,SPARTA,BLAUW
2011273166-1,BINNENROTTE/OUDE HAVEN,9,GIANT,BLAUW
2011273194-1,VLAARDINGEN,9,TOEVOEGEN,ZWART
2011273199-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,9,ALTEC,ZILVERKLEURIG
2011273251-1,RIDDERKERK,9,GAZELLE,ONBEKEND
2011273252-1,WALENBURGERWEG/OUDE NOORDEN,2,TOEVOEGEN,BLAUW
2011273326-1,KRALINGEN,9,BATAVUS,ONBEKEND
2011273366-1,CAPELLE,8,KYMCO,ONBEKEND
2011273385-1,ALEXANDER NOORD,9,ZNEN,ZWART
2011273417-1,BEVERWAARD/LOMBARDIJEN/GRIJS,9,LIMIT,BLAUW
2011273426-1,MAASHAVEN,9,GILERA,ROOD
2011273507-1,BEVERWAARD/LOMBARDIJEN/GRIJS,9,BATAVUS,ZILVERKLEURIG
2011273540-1,CAPELLE,9,BATAVUS,BLAUW
2011273542-1,WALENBURGERWEG/OUDE NOORDEN,9,ALTEC,MEERKLEURIG
2011273545-1,SCHEEPVAARTKWARTIER/COOL,9,PEUGEOT,BLAUW
2011273551-1,HOOGVLIET/PERNIS,9,SPARTA,ONBEKEND
2011273576-1,HOOGVLIET/PERNIS,9,GAZELLE,BLAUW
2011273682-1,HOOGVLIET/PERNIS,9,TARGET,BLAUW
2011273715-1,SPIJKENISSE,9,RANGER,ZWART
2011273785-1,BLOEMHOF/HILLESLUIS/VREEWIJK,9,RALEIGH,ZWART
2011273890-1,ALEXANDER NOORD,9,BENZHOU,ZWART
2011274046-1,OVERSCHIE,9,GIANT,ZWART
2011274069-3,CROOSWIJK,9,ONBEKEND,ONBEKEND
2011274096-1,SCHEEPVAARTKWARTIER/COOL,9,SPARTA,BRUIN
