0.80208333333333000,WO,40548,0.97916666666667000,2011,1,WO,18:00-23:59,DAMES,FIETS,LOCOMOTIEF,POPULAIR,BLAUW
0.75000000000000000,DO,40549,0.32638888888889000,2011,1,DO,00:00-05:59,NULL,BROMFIETS,HYOSUNG,0,ROOD
0.70833333333333000,WO,40548,0.87500000000000000,2011,1,WO,18:00-23:59,DAMES,FIETS,MONTEGO,ACTO D53 N3,BLAUW
0.73958333333333000,MA,40546,0.81597222222222000,2011,1,MA,18:00-23:59,HEREN,FIETS,RIH COVE,SILVERSTINE,BLAUW
0.81250000000000000,ZA,40544,0.97916666666667000,2011,1,ZA,18:00-23:59,HEREN,FIETS,GIANT,AUCKLAND,MEERKLEURIG
0.72916666666667000,MA,40546,0.83333333333333000,2011,1,MA,18:00-23:59,DAMES,FIETS,GAZELLE,CHAMONIX PLUS,WIT
0.00000000000000000,WO,40548,0.45833333333333000,2010,12,ZA,12:00-17:59,HEREN,FIETS,GIANT,EXPLORER 21 GTS,ONBEKEND
0.43750000000000000,DI,40547,0.46875000000000000,2011,1,DI,06:00-11:59,DAMES,FIETS,GAZELLE,INNERGY,ZILVERKLEURIG
0.61458333333333000,DI,40547,0.62152777777778000,2011,1,DI,12:00-17:59,DAMES,FIETS,GAZELLE,CHAMONIX PRIM.D,GRIJS
0.66666666666667000,DO,40549,0.41666666666667000,2010,12,MA,00:00-05:59,DAMES,FIETS,GAZELLE,0,PAARS
0.71875000000000000,ZO,40545,0.72916666666667000,2011,1,ZO,12:00-17:59,DAMES,FIETS,CAPRI,VICTORIA,ZILVERKLEURIG
0.66666666666667000,DI,40547,0.33333333333333000,2010,12,ZO,12:00-17:59,KINDER,FIETS,RALEIGH,WORKER,ZILVERKLEURIG
0.54166666666667000,ZA,40544,0.70833333333333000,2011,1,ZA,00:00-05:59,OPOE,FIETS,LIMIT CLASSIC,CLASSIC OMA 28,ZWART
0.32638888888889000,DI,40547,0.70138888888889000,2011,1,DI,12:00-17:59,HEREN,FIETS,GAZELLE,MEDEO XTRA V-BR,ONBEKEND
0.31250000000000000,DI,40547,0.87500000000000000,2011,1,DI,12:00-17:59,HEREN,FIETS,SPARTA,ATHOS H60 N3 NI,ONBEKEND
0.95833333333333000,WO,40548,0.30902777777778000,2011,1,WO,00:00-05:59,0,FIETS,VAN SPEIJK,MERWEDE,WIT
0.75000000000000000,WO,40548,0.29166666666667000,2011,1,DI,12:00-17:59,DAMES,FIETS,SPARTA,AMAZONE TRENDY,ZWART
0.29166666666667000,WO,40548,0.69791666666667000,2011,1,WO,06:00-11:59,DAMES,FIETS,ONBEKEND,0,BLAUW
0.45833333333333000,DO,40549,0.45833333333333000,2011,1,WO,06:00-11:59,NULL,BROMFIETS,GILERA,GILERA RUNNER 4,MEERKLEURIG
0.58333333333333000,DI,40547,0.69444444444444000,2011,1,DI,12:00-17:59,DAMES,FIETS,BATAVUS,GREENPARK,MEERKLEURIG
0.75000000000000000,DI,40547,0.75347222222222000,2011,1,DI,18:00-23:59,NULL,BROMFIETS,PIAGGIO,BRAVO,ONBEKEND
